index,date,location_key,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered,week,month,urban_population_porcentage,case_fatality_rate,percentage vaccinated,mortality_rate,active_cases
1857,2022-09-03,CL,CL,Chile,5100,28,4527533,60571,62023831,17574003,8972014,8601989,2341903.0,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744.0,14896,-33.0,-71.0,756700,37.8,8.6,6.2,13.3248,2.5912,12.209877,3.944444,21.5,0.0,53.9379,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,0,0,35,9,0.95,13.0,352.92944356502045,1.3378367424378794,4466962
1858,2022-09-04,CL,CL,Chile,4639,39,4532562,60610,62024367,17574003,8972014,8601989,2341903.0,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744.0,14896,-33.0,-71.0,756700,37.8,8.6,6.2,13.3248,2.5912,13.290123,4.709877,22.314815,0.0,53.417592,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,0,0,35,9,0.95,13.0,352.93249352466825,1.3372128169454716,4471952
1859,2022-09-05,CL,CL,Chile,3445,29,4536380,60639,62057078,17574003,8972014,8601989,2341903.0,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744.0,14896,-33.0,-71.0,756700,37.8,8.6,6.2,13.3248,2.5912,14.41358,6.061728,24.135802,0.0,50.558247,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,0,0,36,9,0.95,13.0,353.11862641653124,1.3367266410662246,4475741
1860,2022-09-06,CL,CL,Chile,2357,6,4538858,60645,62082606,17574003,8972014,8601989,2341903.0,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744.0,14896,-33.0,-71.0,756700,37.8,8.6,6.2,13.3248,2.5912,14.765432,6.654321,23.993827,0.0,51.746081,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,0,0,36,9,0.95,13.0,353.2638864349801,1.3361290439136893,4478213
1861,2022-09-07,CL,CL,Chile,4961,3,4543982,60648,62107406,17574003,8972014,8601989,2341903.0,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744.0,14896,-33.0,-71.0,756700,37.8,8.6,6.2,13.3248,2.5912,14.148148,6.975309,24.876543,0.028222,54.458854,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,0,0,36,9,0.95,13.0,353.4050039709223,1.334688385649415,4483334
1862,2022-09-08,CL,CL,Chile,5717,48,4549927,60696,62130061,17574003,8972014,8601989,2341903.0,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744.0,14896,-33.0,-71.0,756700,37.8,8.6,6.2,13.3248,2.5912,10.277778,6.975309,19.444444,1.49225,59.003279,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,0,0,36,9,0.95,13.0,353.53391597805006,1.333999424606153,4489231
1863,2022-09-09,CL,CL,Chile,5067,25,4555253,60721,62154930,17574003,8972014,8601989,2341903.0,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744.0,14896,-33.0,-71.0,756700,37.8,8.6,6.2,13.3248,2.5912,8.783951,1.895062,16.283951,0.0,55.773781,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,0,0,36,9,0.95,13.0,353.6754261393947,1.3329885299455377,4494532
1864,2022-09-10,CL,CL,Chile,4363,28,4559801,60749,62161113,17574003,8972014,8601989,2341903.0,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744.0,14896,-33.0,-71.0,756700,37.8,8.6,6.2,13.3248,2.5912,10.024691,2.481481,18.598765,0.0,57.995346,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,0,0,36,9,0.95,13.0,353.71060878958536,1.332273053144205,4499052
1865,2022-09-11,CL,CL,Chile,3861,27,4563807,60776,62161701,17574003,8972014,8601989,2341903.0,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744.0,14896,-33.0,-71.0,756700,37.8,8.6,6.2,13.3248,2.5912,12.271605,6.506173,19.901235,0.0,56.91267,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,0,0,36,9,0.95,13.0,353.7139546408408,1.3316952272521603,4503031
1866,2022-09-12,CL,CL,Chile,2637,36,4566548,60812,62188844,17574003,8972014,8601989,2341903.0,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744.0,14896,-33.0,-71.0,756700,37.8,8.6,6.2,13.3248,2.5912,11.493827,4.148148,19.567901,0.0,56.937212,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,0,0,37,9,0.95,13.0,353.86840436979554,1.3316842393860746,4505736
1867,2022-09-13,CL,CL,Chile,1906,10,4568495,60822,62204235,17574003,8972014,8601989,2341903.0,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744.0,14896,-33.0,-71.0,756700,37.8,8.6,6.2,13.3248,2.5912,13.067901,8.092593,19.296296,0.0,54.252147,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,0,0,37,9,0.95,13.0,353.955982595428,1.3313355930125785,4507673
1868,2022-09-14,CL,CL,Chile,6109,71,4568495,60822,62204235,17574003,8972014,8601989,2341903.0,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744.0,14896,-33.0,-71.0,756700,37.8,8.6,6.2,13.3248,2.5912,15.246609158576057,8.89439046763754,22.658823656957928,0.4540103042071197,61.52662947734628,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,0,0,37,9,0.95,13.0,353.955982595428,1.3313355930125785,4507673
1869,2022-09-15,CL,CL,Chile,6109,71,4568495,60822,62204235,17574003,8972014,8601989,2341903.0,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744.0,14896,-33.0,-71.0,756700,37.8,8.6,6.2,13.3248,2.5912,15.246609158576057,8.89439046763754,22.658823656957928,0.4540103042071197,61.52662947734628,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,0,0,37,9,0.95,13.0,353.955982595428,1.3313355930125785,4507673
1870,2022-09-16,CL,CL,Chile,6109,71,4568495,60822,62204235,17574003,8972014,8601989,2341903.0,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744.0,14896,-33.0,-71.0,756700,37.8,8.6,6.2,13.3248,2.5912,15.246609158576057,8.89439046763754,22.658823656957928,0.4540103042071197,61.52662947734628,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,0,0,37,9,0.95,13.0,353.955982595428,1.3313355930125785,4507673
1871,2022-09-17,CL,CL,Chile,6109,71,4568495,60822,62204235,17574003,8972014,8601989,2341903.0,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744.0,14896,-33.0,-71.0,756700,37.8,8.6,6.2,13.3248,2.5912,15.246609158576057,8.89439046763754,22.658823656957928,0.4540103042071197,61.52662947734628,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,0,0,37,9,0.95,13.0,353.955982595428,1.3313355930125785,4507673
1872,2021-01-02,CO,CO,Colombia,11723,328,1723443,50806,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,13.888889,8.0,20.0,2.654126181975737,74.011607,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,10151,1471374,53,1,0.8,29.0,0.0,2.9479361951628222,201263
1873,2021-01-03,CO,CO,Colombia,10808,304,1734251,51110,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,14.166667,10.0,20.0,0.0,75.452075,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,10788,1482162,53,1,0.8,29.0,0.0,2.9470935867991424,200979
1874,2021-01-04,CO,CO,Colombia,16688,336,1750939,51446,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,13.777778,6.0,20.0,0.0,72.077448,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,9523,1491685,1,1,0.8,29.0,0.0,2.9381948771487756,207808
1875,2021-01-05,CO,CO,Colombia,22234,352,1773173,51798,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,12.0,4.0,20.0,0.0,76.80942,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,7052,1498737,1,1,0.8,29.0,0.0,2.9212039659976776,222638
1876,2021-01-06,CO,CO,Colombia,20143,399,1793316,52197,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,13.388889,9.0,20.0,2.654126181975737,73.371152,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,10053,1508790,1,1,0.8,29.0,0.0,2.9106415154942016,232329
1877,2021-01-07,CO,CO,Colombia,20192,428,1813508,52625,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,14.277778,11.0,19.0,0.0,67.712334,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,10277,1519067,1,1,0.8,29.0,0.0,2.901834455651698,241816
1878,2021-01-08,CO,CO,Colombia,19315,357,1832823,52982,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,12.444444,6.0,18.0,2.654126181975737,78.63278,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,16069,1535136,1,1,0.8,29.0,0.0,2.890731947383899,244705
1879,2021-01-09,CO,CO,Colombia,15345,407,1848168,53389,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,13.277778,10.0,17.0,2.654126181975737,76.725537,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,11963,1547099,1,1,0.8,29.0,0.0,2.8887525376480925,247680
1880,2021-01-10,CO,CO,Colombia,9159,389,1857327,53778,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,14.0,10.0,19.0,2.654126181975737,74.307853,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,11080,1558179,1,1,0.8,29.0,0.0,2.895451366399132,245370
1881,2021-01-11,CO,CO,Colombia,7541,427,1864868,54205,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,14.055556,11.0,19.0,2.654126181975737,77.135378,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,11032,1569211,2,1,0.8,29.0,0.0,2.9066400410109456,241452
1882,2021-01-12,CO,CO,Colombia,19827,427,1884695,54632,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,14.333333,9.0,21.0,0.0,63.995249,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,13614,1582825,2,1,0.8,29.0,0.0,2.8987183602651885,247238
1883,2021-01-13,CO,CO,Colombia,20076,447,1904771,55079,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,13.111111,6.0,21.0,0.0,67.98333,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,17188,1600013,2,1,0.8,29.0,0.0,2.8916336924491186,249679
1884,2021-01-14,CO,CO,Colombia,22006,418,1926777,55497,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,13.388889,4.0,21.0,0.0,71.734651,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,17983,1617996,2,1,0.8,29.0,0.0,2.8803021833870757,253284
1885,2021-01-15,CO,CO,Colombia,19724,441,1946501,55938,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,13.277778,5.0,21.0,0.0,74.740958,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,13889,1631885,2,1,0.8,29.0,0.0,2.873771963127684,258678
1886,2021-01-16,CO,CO,Colombia,15770,430,1962271,56368,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,13.166667,6.0,20.0,0.0,76.421252,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,12551,1644436,2,1,0.8,29.0,0.0,2.87258997355615,261467
1887,2021-01-17,CO,CO,Colombia,12154,470,1974425,56838,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,13.055556,6.0,21.0,0.0,72.487625,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,16604,1661040,2,1,0.8,29.0,0.0,2.878711523608139,256547
1888,2021-01-18,CO,CO,Colombia,15844,461,1990269,57299,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,12.833333,6.0,22.0,0.0,70.021213,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,23051,1684091,3,1,0.8,29.0,0.0,2.8789575680473343,248879
1889,2021-01-19,CO,CO,Colombia,17740,471,2008009,57770,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,11.888889,5.0,22.0,0.0,74.784429,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,14920,1699011,3,1,0.8,29.0,0.0,2.8769791370457005,251228
1890,2021-01-20,CO,CO,Colombia,15414,447,2023423,58217,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,11.444444,2.0,21.0,0.0,65.329022,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,15290,1714301,3,1,0.8,29.0,0.0,2.8771542084873007,250905
1891,2021-01-21,CO,CO,Colombia,15228,480,2038651,58697,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,12.444444,4.0,20.0,0.0,71.556598,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,14113,1728414,3,1,0.8,29.0,0.0,2.8792078683403877,251540
1892,2021-01-22,CO,CO,Colombia,14367,417,2053018,59114,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,12.722222,7.0,20.0,0.0,75.49315,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,10406,1738820,3,1,0.8,29.0,0.0,2.8793707605096497,255084
1893,2021-01-23,CO,CO,Colombia,12953,392,2065971,59506,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,13.888889,10.0,19.0,2.654126181975737,77.396379,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,11132,1749952,3,1,0.8,29.0,0.0,2.8802921241392063,256513
1894,2021-01-24,CO,CO,Colombia,7861,419,2073832,59925,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,13.333333,9.0,18.0,0.0,76.734416,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,10404,1760356,3,1,0.8,29.0,0.0,2.889578326498964,253551
1895,2021-01-25,CO,CO,Colombia,13313,451,2087145,60376,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,13.333333,9.0,19.0,2.654126181975737,79.64918,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,16985,1777341,4,1,0.8,29.0,0.0,2.8927554146932772,249428
1896,2021-01-26,CO,CO,Colombia,11659,419,2098804,60795,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,12.611111,5.0,20.0,0.0,67.879499,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,16011,1793352,4,1,0.8,29.0,0.0,2.8966497109782523,244657
1897,2021-01-27,CO,CO,Colombia,11551,405,2110355,61200,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,13.055556,4.0,21.0,0.0,67.714093,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,15927,1809279,4,1,0.8,29.0,0.0,2.899986021309211,239876
1898,2021-01-28,CO,CO,Colombia,10903,367,2121258,61567,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,18.0,10.333333,24.333333,0.0,71.141884,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,15811,1825090,4,1,0.8,29.0,0.0,2.902381511348455,234601
1899,2021-01-29,CO,CO,Colombia,9769,373,2131027,61940,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.416667,14.5,24.5,0.0,67.795368,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,15844,1840934,4,1,0.8,29.0,0.0,2.906579785239699,228153
1900,2021-01-30,CO,CO,Colombia,7789,354,2138816,62294,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,22.25,15.75,28.0,0.0,67.459416,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,14274,1855208,4,1,0.8,29.0,0.0,2.91254600676262,221314
1901,2021-01-31,CO,CO,Colombia,5732,340,2144548,62634,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,21.666667,14.4,26.4,0.0,59.690392,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,13232,1868440,4,1,0.8,29.0,0.0,2.9206154397103727,213474
1902,2021-02-01,CO,CO,Colombia,8005,324,2152553,62958,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,16.148148,12.666667,21.333333,0.0,78.036188,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,15606,1884046,5,2,0.8,29.0,0.0,2.924806032650532,205549
1903,2021-02-02,CO,CO,Colombia,7048,330,2159601,63288,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,19.763889,14.75,24.0,0.0,70.677559,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,19033,1903079,5,2,0.8,29.0,0.0,2.93054133610792,193234
1904,2021-02-03,CO,CO,Colombia,6988,328,2166589,63616,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.291667,13.0,25.75,0.0,61.85755,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,16879,1919958,5,2,0.8,29.0,0.0,2.9362283294155005,183015
1905,2021-02-04,CO,CO,Colombia,7264,322,2173853,63938,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,21.944444,16.0,27.333333,0.0,63.879703,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,11792,1931750,5,2,0.8,29.0,0.0,2.941229236751519,178165
1906,2021-02-05,CO,CO,Colombia,5917,310,2179770,64248,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,21.5,17.0,25.333333,0.0,72.999177,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,7015,1938765,5,2,0.8,29.0,0.0,2.9474669345848414,176757
1907,2021-02-06,CO,CO,Colombia,4978,288,2184748,64536,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,16.648148,10.0,20.0,0.0,78.90212,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,11719,1950484,5,2,0.8,30.0,0.0,2.953933359819988,169728
1908,2021-02-07,CO,CO,Colombia,3525,306,2188273,64842,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.194444,15.0,26.0,0.0,71.463987,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,5725,1956209,5,2,0.8,30.0,0.0,2.9631586186915437,167222
1909,2021-02-08,CO,CO,Colombia,4961,256,2193234,65098,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,18.944444,14.5,25.0,0.0,77.857361,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,7627,1963836,6,2,0.8,30.0,0.0,2.9681283438064523,164300
1910,2021-02-09,CO,CO,Colombia,5844,275,2199078,65373,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,19.305556,17.0,23.0,0.0,74.578897,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,14554,1978390,6,2,0.8,30.0,0.0,2.9727458507610915,155315
1911,2021-02-10,CO,CO,Colombia,5285,250,2204363,65623,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,17.583333,15.0,20.0,0.0,85.216643,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,7655,1986045,6,2,0.8,30.0,0.0,2.976959783846853,152695
1912,2021-02-11,CO,CO,Colombia,5118,206,2209481,65829,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.195093705024316,16.054801351701784,24.440037875202595,2.654126181975737,77.04640511669369,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,9158,1995203,6,2,0.8,30.0,0.0,2.9793874670114837,148449
1913,2021-02-12,CO,CO,Colombia,4679,250,2214160,66079,0,50882884,24984564,25898320,9512141.0,40827302,45.861,0.747,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,323802808108.0,6432,4.0,-73.25,1141748,9.0,7.4,12.2,1.3309,2.1848,20.195093705024316,16.054801351701784,24.440037875202595,2.654126181975737,77.04640511669369,10779376,1090598,36132,77.109,151.616,77.999,37.0,15.8,7243,2002446,6,2,0.8,30.0,0.0,2.98438233912635,145635
