location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
AR,2021-09-13,AR,Argentina,2416,73,5257426,115604,20833298,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,14.216049,6.462963,26.006173,0.03175,54.802966,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-14,AR,Argentina,2102,51,5259528,115655,20953898,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,11.481481,2.32716,22.209877,0.451556,39.915007,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-15,AR,Argentina,2097,40,5261625,115695,21098007,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,13.5,1.709877,23.104938,0.0,35.917871,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-16,AR,Argentina,2039,49,5263664,115744,21253896,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,15.882716,4.648148,25.506173,0.0,35.377798,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-17,AR,Argentina,1974,46,5265638,115790,21406362,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,18.271605,7.854167,27.407407,0.0,35.001144,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-18,AR,Argentina,1036,50,5266674,115840,21498636,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.654321,9.020833,28.790123,0.0,42.66429,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-19,AR,Argentina,533,49,5267207,115889,21555794,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.438272,11.12963,29.148148,0.0,58.679769,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-20,AR,Argentina,2105,36,5269312,115925,21699823,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,15.191358,12.259259,26.833333,6.293556,74.739686,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-21,AR,Argentina,1415,39,5270727,115964,21829386,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,13.438272,5.104938,20.537037,0.0,54.093619,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-22,AR,Argentina,1569,34,5272296,115998,21966947,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,14.305556,9.25,20.994444,0.1905,51.703519,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-23,AR,Argentina,1376,33,5273672,116031,22096692,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,14.925926,4.685185,23.475309,0.056444,52.69891,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-24,AR,Argentina,1366,31,5275038,116062,22206175,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.746914,6.549383,26.209877,0.0,44.661414,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-25,AR,Argentina,879,21,5275917,116083,22259205,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.911111,10.432099,27.944444,0.0,44.830505,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-26,AR,Argentina,469,31,5276386,116114,22295574,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.1,11.183333,27.977778,0.0,43.427837,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-27,AR,Argentina,1566,37,5277952,116151,22414253,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.15,7.75,24.433333,0.0,56.346533,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-28,AR,Argentina,1332,24,5279284,116175,22541855,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,13.660494,7.623457,22.574074,0.0,71.301848,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-29,AR,Argentina,1303,25,5280587,116200,22648672,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,18.37037,8.611111,26.339506,0.0,63.174975,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-09-30,AR,Argentina,1279,19,5281866,116219,22790825,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.194444,13.838889,26.594444,0.0762,57.175172,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-01,AR,Argentina,1240,19,5283106,116238,22918971,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.894444,7.311111,25.644444,0.0,33.570297,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-02,AR,Argentina,601,23,5283707,116261,22993587,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.444444,10.333333,26.092593,0.0,35.662893,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-03,AR,Argentina,333,13,5284040,116274,23038207,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,13.228395,3.895062,23.388889,0.0,32.046385,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-04,AR,Argentina,1168,22,5285208,116296,23135190,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,15.561111,3.197531,24.577778,0.0,32.004713,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-05,AR,Argentina,1068,15,5286276,116311,23247439,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,18.955556,7.82716,26.922222,0.0,30.817897,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-06,AR,Argentina,1028,16,5287304,116327,23350751,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,13.475309,6.746914,27.234568,0.0,41.687767,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-07,AR,Argentina,864,20,5288168,116347,23461617,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,14.483333,3.755556,22.566667,0.0,42.491683,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-08,AR,Argentina,492,8,5288660,116355,23515506,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.567901,9.648148,23.679012,0.0,44.58838,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-09,AR,Argentina,505,17,5289165,116372,23566160,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.45679,7.487654,24.635802,0.0,46.165713,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-10,AR,Argentina,382,15,5289547,116387,23600255,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.685185,11.716049,24.734568,1.100667,67.408128,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-11,AR,Argentina,529,18,5290076,116405,23633399,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,18.290123,8.598765,26.981481,5.362222,59.890554,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-12,AR,Argentina,1163,15,5291239,116420,23782898,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,21.746914,11.12963,29.117284,0.0,50.941945,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-13,AR,Argentina,1197,14,5292436,116434,23951639,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.62963,13.450617,29.358025,25.62225,64.891078,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-14,AR,Argentina,1160,10,5293596,116444,24139938,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,14.788889,9.338889,24.561111,2.229556,69.34512,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-15,AR,Argentina,1132,13,5294728,116457,24324761,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,13.0,4.555556,22.845679,1.778,40.65102,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-16,AR,Argentina,631,14,5295359,116471,24436287,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,15.877778,5.505556,23.322222,0.0,40.295612,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-17,AR,Argentina,338,21,5295697,116492,24481808,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.308642,8.018519,25.123457,0.0,39.69137,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-18,AR,Argentina,1219,10,5296916,116502,24666387,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,18.433333,8.405556,25.011111,0.2032,40.992884,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-19,AR,Argentina,1156,15,5298072,116517,24851044,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,20.794444,9.633333,28.6,0.0,37.216213,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-20,AR,Argentina,1239,11,5299311,116528,25030664,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.148148,11.611111,29.932099,0.0,34.22904,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-21,AR,Argentina,1343,19,5300654,116547,25211319,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,23.728395,13.395062,31.111111,0.0,34.806957,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-22,AR,Argentina,1331,10,5301985,116557,25410353,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,20.790123,14.277778,30.864198,1.735667,53.043734,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-23,AR,Argentina,743,12,5302728,116569,25503870,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,18.261111,11.872222,26.366667,4.953,53.000476,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-24,AR,Argentina,505,8,5303233,116577,25566786,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.283951,8.604938,28.216049,0.0,32.148944,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-25,AR,Argentina,1417,13,5304650,116590,25723503,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,26.388889,13.548611,35.549383,0.0,25.213311,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-26,AR,Argentina,1373,11,5306023,116601,25899793,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,27.364198,15.402778,37.006173,0.0,25.672142,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-27,AR,Argentina,1353,15,5307376,116616,26037469,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,27.876543,15.617284,37.487654,0.0,25.044642,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-28,AR,Argentina,1287,18,5308663,116634,26182391,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,28.783333,18.6,36.094444,0.0,32.193385,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-29,AR,Argentina,1264,11,5309927,116645,26310517,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,27.855556,17.683333,35.888889,0.3302,35.440141,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-30,AR,Argentina,848,5,5310775,116650,26358522,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,27.012346,18.549383,35.845679,0.145143,42.681345,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-10-31,AR,Argentina,535,9,5311310,116659,26420295,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,14.271605,10.925926,23.666667,8.212667,82.330044,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-01,AR,Argentina,1244,10,5312554,116669,26534511,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,12.555556,9.975309,16.759259,29.887333,91.555837,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-02,AR,Argentina,1253,12,5313807,116681,26654143,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.327778,11.416667,23.127778,3.471333,79.947784,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-03,AR,Argentina,1235,12,5315042,116693,26788578,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,21.555556,12.455556,28.388889,0.0,66.115775,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-04,AR,Argentina,1333,4,5316375,116697,26930380,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.308642,9.808642,29.135802,1.072444,77.622882,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-05,AR,Argentina,1220,6,5317595,116703,27042989,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,13.95679,8.87037,22.283951,7.281333,51.296499,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-06,AR,Argentina,849,8,5318444,116711,27105252,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,15.288889,9.133333,21.016667,0.705556,57.975459,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-07,AR,Argentina,576,8,5319020,116719,27155228,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,18.987654,8.919753,27.080247,0.0,56.105707,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-08,AR,Argentina,1342,8,5320362,116727,27243527,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.994444,13.833333,29.955556,0.0,51.637192,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-09,AR,Argentina,1316,13,5321678,116740,27368677,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,18.432099,14.598765,29.493827,16.058444,75.170177,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-10,AR,Argentina,1450,9,5323128,116749,27458905,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,20.472222,13.627778,26.977778,3.499556,65.636175,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-11,AR,Argentina,1459,16,5324587,116765,27548917,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.511111,14.416667,29.344444,3.7084,57.048818,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-12,AR,Argentina,1527,7,5326114,116772,27651768,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,24.111111,16.253086,30.358025,0.028222,48.550885,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-13,AR,Argentina,987,9,5327101,116781,27692651,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.814815,16.117284,32.290123,6.0452,60.18443,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-14,AR,Argentina,556,4,5327657,116785,27696035,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.734568,10.950617,30.895062,7.902222,46.823999,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-15,AR,Argentina,1628,8,5329285,116793,27805115,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.5,13.049383,30.487654,0.0,48.085791,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-16,AR,Argentina,1419,16,5330704,116809,27928566,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,15.388889,10.302469,26.537037,1.636889,55.150817,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-11-17,AR,Argentina,1519,5,5332223,116814,28045813,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.17284,5.364198,24.111111,0.0,44.886283,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
